popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,vote_count,vote_average,release_year
0.085092,3752316.162340903,4641089.515847268,My Favorite Year,Peter O'Toole|Mark Linn-Baker|Jessica Harper|Joseph Bologna|Bill Macy,Richard Benjamin,television|live television,92,Comedy|Drama,Brooksfilms|Metro-Goldwyn-Mayer (MGM),13,6.7,1982
0.368094,3752316.162340903,4641089.515847268,Diner,Steve Guttenberg|Daniel Stern|Mickey Rourke|Kevin Bacon|Tim Daly,Barry Levinson,diner|baltimore maryland|fake accident|gambling debt|twenty something,110,Comedy|Drama,Metro-Goldwyn-Mayer (MGM),27,6.9,1982
0.058092,3752316.162340903,4641089.515847268,The Slumber Party Massacre,Michelle Michaels|Robin Stille|Michael Villella|Debra Deliso|Andree Honore,Amy Holden Jones,slasher|woman director,77,Horror|Comedy,Santa Fe Productions (I),17,6.0,1982
0.051755,3752316.162340903,4641089.515847268,Oliver Twist,George C. Scott|Tim Curry|Michael Hordern|Timothy West|Eileen Atkins,Clive Donner,pickpocket|orphan,103,TV Movie|Crime|Drama,Norman Rosemont Productions|Claridge Productions|Grafton Productions,15,6.0,1982
0.078907,3752316.162340903,4641089.515847268,Forbidden World,Jesse Vint|Dawn Dunlap|June Chadwick|Linden Chiles|Michael Bowen,Allan Holzman,mutant|genetics|space|planet,77,Horror|Science Fiction,New World Pictures,10,5.0,1982
0.027705,3752316.162340903,4641089.515847268,Summer Lovers,Peter Gallagher|Daryl Hannah|ValÃ©rie Quennessen|Barbara Rush|Carole Cook,Randal Kleiser,male nudity|female nudity|greece|nudity|vacation,98,Drama|Romance,Filmways Pictures,10,5.4,1982
0.104494,3752316.162340903,4641089.515847268,Made in Britain,Tim Roth|Terry Richards|Bill Stewart|Geoffrey Hutchings|Sean Chapman,Alan Clarke,prison|skinhead|authority|police|racism,76,Drama|Foreign|Crime,Central Independent Television,11,5.8,1982
0.012539,3752316.162340903,4641089.515847268,Madman,Gaylen Ross|Tony Fish|Harriet Bass|Seth Jones|Jan Claire,Joe Giannone,male nudity|female nudity|summer camp|psychopath|woods,88,Thriller|Horror,The Legend Lives Company,13,5.5,1982
0.003659,3752316.162340903,4641089.515847268,Vokzal dlya Dvoikh,Lyudmila Gurchenko|Nikita Mikhalkov|Oleg Basilashvili|Nonna Mordyukova|Mikhail Kononov,Eldar Ryazanov,unknown,141,Drama|Romance|Comedy,Mosfilm,10,6.0,1982
1.418168,3752316.162340903,4641089.515847268,Pocahontas II: Journey to a New World,Irene Bedard|Jim Cummings|Donal Gibson|Finola Hughes|Linda Hunt,Tom Ellery|Bradley Raymond,unknown,72,Adventure|Animation|Romance|Family,Walt Disney Pictures,168,5.0,1998
1.011829,60000.0,3221152.0,Pi,Sean Gullette|Mark Margolis|Ben Shenkman|Pamela Hart|Stephen Pearlman,Darren Aronofsky,hacker|mathematician|helix|headache|chaos theory,84,Mystery|Drama|Thriller,Truth and Soul Pictures Inc|Protozoa Pictures|Harvest Filmworks|Plantain Films,286,6.9,1998
0.988657,27000000.0,4641089.515847268,Jack Frost,Michael Keaton|Kelly Preston|Mark Addy|Joseph Cross|Henry Rollins,Troy Miller,holiday|loss of lover|christmas party|loss of father|loss,101,Comedy|Family|Drama|Fantasy,Warner Bros.|Azoff Entertainment|The Canton Company,145,5.4,1998
0.790739,3752316.162340903,25232289.0,Fallen,Denzel Washington|John Goodman|Donald Sutherland|Embeth Davidtz|James Gandolfini,Gregory Hoblit,angel|riddle|detective|bible|police,124,Thriller|Fantasy|Crime|Drama,Atlas Entertainment|Turner Pictures (I),167,6.5,1998
0.767289,3752316.162340903,4641089.515847268,Quest for Camelot,Jessalyn Gilsig|Cary Elwes|Gary Oldman|Don Rickles|Jane Seymour,Frederik Du Chau,unknown,86,Fantasy|Animation|Drama|Romance|Family,Warner Bros. Animation|Warner Bros. Family Entertainment,108,6.8,1998
0.760447,12000000.0,22921898.0,Rounders,Matt Damon|John Turturro|Gretchen Mol|Goran Visnjic|Edward Norton,John Dahl,gambling|law|compulsive gambling|roulette|gain,121,Drama|Crime,Miramax Films|Spanky Pictures,213,6.6,1998
0.737255,3752316.162340903,14096321.0,Les MisÃ©rables,Liam Neeson|Geoffrey Rush|Uma Thurman|Claire Danes|Hans Matheson,Bille August,falsely accused person|prisoner|blackmail|french revolution|motherly love,134,Crime|Drama|History|Romance,Columbia Pictures,79,6.7,1998
0.722411999999999,15000000.0,17507368.0,Disturbing Behavior,James Marsden|Katie Holmes|Nick Stahl|Steve Railsback|Bruce Greenwood,David Nutter,suicide|sex|island|nightmare|chase,82,Horror|Thriller|Science Fiction,Village Roadshow Pictures|Beacon Communications|Hoyts Film Partnership|Metro-Goldwyn-Mayer (MGM)|Behavioral Problem Productions Ltd.,45,5.6,1998
0.710631,3752316.162340903,4641089.515847268,Babylon 5: Thirdspace,Bruce Boxleitner|Claudia Christian|Mira Furlan|Shari Belafonte|Stephen Furst,JesÃºs Salvador TreviÃ±o,fight|flying saucer|alien phenomenons|artifact|space centre,94,Action|Drama|Science Fiction|Adventure,Babylonian Productions|Turner Network Television (TNT),16,6.2,1998
0.690469,3752316.162340903,4641089.515847268,Addams Family Reunion,Tim Curry|Daryl Hannah|Ed Begley Jr.|Carel Struycken|Ray Walston,Dave Payne,hotel|butler|low budget|family relationships|campy,91,Comedy|Family|Fantasy|Thriller|TV Movie,Saban Entertainment|Fox Family Films,21,4.1,1998
0.680245,30000000.0,4641089.515847268,I'll Be Home for Christmas,Jonathan Taylor Thomas|Jessica Biel|Adam LaVorgna|Gary Cole|Eve Gordon,Arlene Sanford,holiday|woman director|christmas,86,Comedy|Family,Walt Disney Pictures,36,5.1,1998
0.673188,3752316.162340903,4641089.515847268,Stepmom,Julia Roberts|Susan Sarandon|Ed Harris|Jena Malone|Liam Aiken,Chris Columbus,divorce|rebellious daughter|freeze frame|custody|school play,124,Drama|Romance,Columbia Pictures|1492 Pictures,160,6.9,1998
0.669113,17000000.0,30331165.0,A Night at the Roxbury,Will Ferrell|Chris Kattan|Jennifer Coolidge|Michael Clarke Duncan|Eva Mendes,John Fortenberry,night life|nightclub|flower|flower shop|make a match,81,Comedy,Paramount Pictures|SNL Studios,96,6.2,1998
0.643358,3752316.162340903,4641089.515847268,Hope Floats,Sandra Bullock|Harry Connick Jr.|Gena Rowlands|Mae Whitman|Michael ParÃ©,Forest Whitaker,texas|telegram|despair|leaving one's family|funeral,114,Drama|Romance,Twentieth Century Fox Film Corporation|Fortis Films,47,5.7,1998
0.640933,25000000.0,50671850.0,Bride of Chucky,Ed Gale|Jennifer Tilly|Brad Dourif|Katherine Heigl|Nick Stabile,Ronny Yu,puppet|evil doll|killer toys|toy comes to life|chucky,89,Comedy|Horror,Midwinter Productions Inc.,162,5.4,1998
0.62685,20000000.0,4641089.515847268,Vampires,James Woods|Daniel Baldwin|Sheryl Lee|Thomas Ian Griffith|Maximilian Schell,John Carpenter,turning into a vampire,108,Action|Drama|Fantasy|Horror|Thriller,Columbia Pictures|Largo Entertainment|JVC Entertainment Networks|Film Office|Spooky Tooth Productions,109,5.8,1998
0.616116,13000000.0,16757163.0,54,Ryan Phillippe|Salma Hayek|Mike Myers|Neve Campbell|Sherry Stringfield,Mark Christopher,new york|sex|nightclub|money|drug,93,Music|Drama,Redeemable Features|FilmColony|Miramax|Dollface,71,5.5,1998
0.607687,25000000.0,55494066.0,Great Expectations,Gwyneth Paltrow|Ethan Hawke|Chris Cooper|Anne Bancroft|Robert De Niro,Alfonso CuarÃ³n,artist|artists' life|childhood memory,111,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation|Art Linson Productions,74,6.5,1998
0.583938,3752316.162340903,4641089.515847268,Belle's Magical World,Robby Benson|Paige O'Hara|David Ogden Stiers|Jerry Orbach|Kimmy Robertson,Cullen Blaine|Dale Case,teamwork|friendship|princess,92,Animation|Family,Walt Disney Television Animation,72,5.8,1998
0.566294,3752316.162340903,5624282.0,Phantoms,Ben Affleck|Peter O'Toole|Rose McGowan|Joanna Going|Liev Schreiber,Joe Chappelle,"sheriff|village and town|los angeles|alternate life form|snowfield, co",91,Horror|Science Fiction|Thriller,Miramax Films|Dimension Films,39,5.1,1998
0.562005,6000000.0,58000000.0,Sliding Doors,Gwyneth Paltrow|John Hannah|John Lynch|Jeanne Tripplehorn,Peter Howitt,double life|commercial|fantasy|chance|marketing,99,Comedy|Drama|Fantasy|Romance,Paramount Pictures|Miramax Films|Intermedia Films|Mirage Enterprises,196,6.4,1998
0.556051,3752316.162340903,4641089.515847268,The Land Before Time VI: The Secret of Saurus Rock,Thomas Dekker|Kenneth Mars|Anndi McAfee|Aria Curzon|Jeff Bennett,Charles Grosvenor,unknown,77,Family|Animation,unknown,24,5.5,1998
0.55599,3752316.162340903,4641089.515847268,Twilight,Paul Newman|Susan Sarandon|Gene Hackman|Reese Witherspoon|Stockard Channing,Robert Benton,ex-cop|retired,94,Drama|Crime|Mystery|Thriller,Paramount Pictures|Scott Rudin Productions|Cinehaus,16,6.6,1998
0.553869,8000000.0,4641089.515847268,The Last Days of Disco,ChloÃ« Sevigny|Kate Beckinsale|Chris Eigeman|Mackenzie Astin|Matt Keeslar,Whit Stillman,new york|sex|dancer|sexuality|depression,113,Romance|Comedy|Drama|Music,Castle Rock Entertainment|PolyGram Filmed Entertainment|Westerly Films,20,7.0,1998
0.537708,3752316.162340903,4641089.515847268,A Knight in Camelot,Whoopi Goldberg|Michael York|Paloma Baeza|Simon Fenton|James Coombes,Roger Young,experiment|time travel|knight|king arthur,90,Adventure|Fantasy|Comedy|Science Fiction|Family,Walt Disney Pictures,15,5.2,1998
0.53388,20000000.0,18253415.0,Simon Birch,Jim Carrey|Ashley Judd|Ian Michael Smith|Joseph Mazzello|Oliver Platt,Mark Steven Johnson,illegitimate son,114,Comedy|Drama|Family,Caravan Pictures|Hollywood Pictures,24,6.9,1998
0.521096,13000000.0,27007143.0,The Big Hit,"Mark Wahlberg|Lou Diamond Phillips|Christina Applegate|Avery Brooks|Antonio SabÃ to, Jr.",Kirk Wong,bungee-jump|black comedy|cigarette smoking|slow motion|video store,91,Action|Adventure|Comedy|Thriller,TriStar Pictures,59,6.1,1998
0.505324,3752316.162340903,4641089.515847268,Pleasantville,Tobey Maguire|Reese Witherspoon|William H. Macy|Joan Allen|Jeff Daniels,Gary Ross,brother sister relationship|dystopia|tv series|book burning|racism,124,Fantasy|Drama|Comedy,New Line Cinema|Larger Than Life Productions,243,6.8,1998
0.497373,28000000.0,14051384.0,Blues Brothers 2000,Dan Aykroyd|John Goodman|Joe Morton|J. Evan Bonifant|B.B. King,John Landis,prison|blues|half-brother|orphanage|band,123,Music|Action|Comedy|Crime,Universal Pictures,72,5.6,1998
0.496059,25000000.0,21567853.0,He Got Game,Denzel Washington|Ray Allen|Milla Jovovich|Rosario Dawson|Hill Harper,Spike Lee,prison|father-son relationship|homicide|begnadigung|release from prison,136,Drama,40 Acres & A Mule Filmworks|Touchstone Pictures,79,6.6,1998
0.478856,3752316.162340903,4641089.515847268,Rudolph the Red-Nosed Reindeer: The Movie,Eric Pospisil|Kathleen Barr|John Goodman|Whoopi Goldberg|Debbie Reynolds,William R. Kowalchuk Jr.,unknown,83,Family|Animation,unknown,18,6.5,1998
0.47743,3752316.162340903,4641089.515847268,Gia,Angelina Jolie|Elizabeth Mitchell|Eric Michael Cole|Kylie Travis|Mercedes Ruehl,Michael Cristofer,aids|biography|addiction|fashion|top model,120,Drama|Romance,HBO Pictures,74,6.7,1998
0.477036,3000000.0,2807390.0,Happiness,Jane Adams|Jon Lovitz|Philip Seymour Hoffman|Dylan Baker|Evan Silverberg,Todd Solondz,rape|sister sister relationship|lover (female)|pedophilia|sister,139,Comedy|Drama,Killer Films|Good Machine,75,6.9,1998
0.469693,30000000.0,19204929.0,The Replacement Killers,Chow Yun-fat|Mira Sorvino|Michael Rooker|Kenneth Tsang|JÃ¼rgen Prochnow,Antoine Fuqua,usa|china|assassin|assault rifle|drug dealer,87,Drama|Action|Crime|Thriller,Columbia Pictures Corporation,62,6.2,1998
0.462677,3752316.162340903,1053788.0,Velvet Goldmine,Ewan McGregor|Christian Bale|Jonathan Rhys Meyers|Janet McTeer|Toni Collette,Todd Haynes,gay|great britain|glam rock|bisexual|music journalism,119,Drama|Music,unknown,49,6.7,1998
0.460139,3752316.162340903,299200.0,SLC Punk,Matthew Lillard|Michael A. Goorjian|Annabeth Gish|Til Schweiger|Jason Segel,James Merendino,punk|independent film,97,Comedy|Drama|Music,Beyond Films,40,7.2,1998
0.458427,3752316.162340903,4641089.515847268,Hilary and Jackie,Emily Watson|Rachel Griffiths|James Frain|David Morrissey|Charles Dance,Anand Tucker,sister sister relationship|cellist|career|musician|concert,121,Music|Drama,Channel Four Films|Arts Council of England|British Screen Productions,10,5.9,1998
0.455743,20000000.0,4641089.515847268,Legionnaire,Jean-Claude Van Damme|Adewale Akinnuoye-Agbaje|Steven Berkoff|Nicholas Farrell|Jim Carter,Peter MacDonald,rebel|shepherd|morocco|foreign legionaire,98,Adventure|Drama|Action|History|Thriller,Quadra Entertainment,52,4.9,1998
0.445,3752316.162340903,4641089.515847268,Black Dog,Patrick Swayze|Meat Loaf|Randy Travis|Gabriel Casseus|Graham Beckel,Kevin Hooks,fbi|truck,88,Action|Adventure|Thriller,Universal Pictures,23,5.1,1998
0.435855,3752316.162340903,4641089.515847268,The Swan Princess: The Mystery of the Enchanted Kingdom,Michelle Nicastro|Brian Nissen|Joseph Medrano|Steve Vinovich|Christy Landers,Richard Rich,kingdom|turtle|rescue|sorceress,71,Fantasy|Animation|Family,NEST Family Entertainment,59,5.8,1998
0.433845,15000000.0,40283321.0,The Faculty,Jordana Brewster|Elijah Wood|Clea DuVall|Laura Harris|Josh Hartnett,Robert Rodriguez,american football|alien life-form|high school|teacher|teenager,104,Horror|Mystery|Science Fiction,Dimension Films|Los Hooligans Productions,237,6.1,1998
0.423925,20000000.0,3970078.0,Playing by Heart,Gillian Anderson|Ellen Burstyn|Sean Connery|Anthony Edwards|Angelina Jolie,Willard Carroll,sex|adultery|hotel|aids|wedding vows,121,Comedy|Drama|Romance,Miramax Films|Hyperion Pictures,20,6.7,1998
0.420915,3752316.162340903,4641089.515847268,The Mighty,Sharon Stone|Elden Henson|Kieran Culkin|Gena Rowlands|Harry Dean Stanton,Peter Chelsom,ohio|coming of age|disabled|learning disability|birth defect,100,Comedy|Drama,Miramax Films,18,7.4,1998
0.419482,3752316.162340903,4641089.515847268,Celebrity,Kenneth Branagh|Judy Davis|Joe Mantegna|Leonardo DiCaprio|Charlize Theron,Woody Allen,exzentrik|independent film|reporter|ex-wife|spectacle,113,Drama|Comedy,Sweetland Films|Magnolia Productions,53,5.9,1998
0.41932,3752316.162340903,4641089.515847268,The Prophecy II,Christopher Walken|Jennifer Beals|Brittany Murphy|Eric Roberts|Glenn Danzig,Greg Spence,angel|monk|autopsy|symbol|hospital,87,Horror|Thriller,unknown,24,5.3,1998
0.299293,3752316.162340903,7027290.0,BASEketball,Trey Parker|Matt Stone|Yasmine Bleeth|Jenny McCarthy|Dian Bachar,David Zucker,stadium|invention|sport|mascot|party,103,Comedy,Zucker Brothers Productions,60,5.6,1998
0.41266,3752316.162340903,4641089.515847268,Thursday,Thomas Jane|Paula Marshall|Aaron Eckhart|James Le Gros|Paulina Porizkova,Skip Woods,drug dealer|marijuana,84,Drama|Action|Crime|Thriller,Propaganda Films|PolyGram Filmed Entertainment,35,7.0,1998
0.400944,3752316.162340903,4641089.515847268,Merlin,Sam Neill|Helena Bonham Carter|Miranda Richardson|Isabella Rossellini|Martin Short,Steve Barron,kÃ¶nig arthur,182,Adventure|Drama|Fantasy,unknown,27,5.8,1998
0.399489,650000.0,4641089.515847268,Phantasm IV: Oblivion,Angus Scrimm|A. Michael Baldwin|Bill Thornbury|Reggie Bannister|Heidi Marnhout,Don Coscarelli,cemetery|mausoleum|tall man|sentinals,90,Horror|Science Fiction,Starway International Inc.,15,4.6,1998
0.398891,3752316.162340903,4641089.515847268,Batman & Mr. Freeze: SubZero,"Kevin Conroy|Michael Ansara|Loren Lester|Efrem Zimbalist, Jr.|George Dzundza",Boyd Kirkland,super powers|mr. freeze,70,Action|Animation|Crime,DC Comics|Warner Bros. Animation,37,6.8,1998
0.396129,10000000.0,25605015.0,Can't Hardly Wait,Jennifer Love Hewitt|Ethan Embry|Charlie Korsmo|Lauren Ambrose|Peter Facinelli,Harry Elfont|Deborah Kaplan,alcohol|regret|homophobia|radio|cheerleader,100,Comedy|Drama|Romance,Columbia Pictures,74,6.2,1998
0.388858,17000000.0,55041738.0,Halloween: H20,Jamie Lee Curtis|Josh Hartnett|Adam Arkin|Michelle Williams|Joseph Gordon-Levitt,Steve Miner,california|new identity|halloween|witness protection|boarding school,86,Horror|Thriller,Dimension Films,142,5.7,1998
0.678149,3752316.162340903,4641089.515847268,Croupier,Clive Owen|Kate Hardie|Alex Kingston|Gina McKee|Nicholas Ball,Mike Hodges,gambling|casino|writer's block|independent film|crime,94,Drama|Thriller,Channel Four Films|Arte|La Sept-Arte,37,6.6,1998
0.383831,10000000.0,4641089.515847268,Savior,Dennis Quaid|Pascal Rollin|Catlin Foster|Stellan SkarsgÃ¥rd|John Maclaren,Predrag AntonijeviÄ‡,civil war|women|rape|mercenary|war,99,Drama,Initial Entertainment Group (IEG),12,7.0,1998
0.375143,18000000.0,9495408.0,The Red Violin,Carlo Cecchi|Irene Grazioli|Anita Laurenzi|Tommaso Puntelli|Samuele Amighetti,FranÃ§ois Girard,auction|violin,131,Drama|Thriller|Mystery|Music|Romance,Rhombus Media|Channel Four Films,49,6.6,1998
0.375026,3752316.162340903,4641089.515847268,A Simple Plan,Bill Paxton|Bridget Fonda|Billy Bob Thornton|Brent Briscoe|Chelcie Ross,Sam Raimi,brother brother relationship|money delivery|airplane|greed|friendship,121,Thriller,Paramount Pictures,69,6.5,1998
0.366598,30000000.0,9898412.0,Very Bad Things,Jon Favreau|Leland Orser|Cameron Diaz|Christian Slater|Jeremy Piven,Peter Berg,prostitute|hotel|cocaine|nudity|psychopath,100,Comedy|Crime|Thriller,Initial Entertainment Group (IEG)|Interscope Communications|VBT Productions|Ballpark Productions Partnership,83,6.2,1998
0.353473999999999,25000000.0,4641089.515847268,The Patriot,Steven Seagal|Gailard Sartain|Silas Weir Mitchell|Camilla Belle|Dan Beene,Dean Semler,unknown,90,Action|Thriller,Interlight,17,4.1,1998
0.349511,5000000.0,5879254.0,The Opposite of Sex,Christina Ricci|Martin Donovan|Lisa Kudrow|Lyle Lovett|Johnny Galecki,Don Roos,gay|louisiana|dying and death|step father|independent film,105,Comedy|Drama,unknown,28,5.4,1998
0.344091,3752316.162340903,1929168.0,High Art,Radha Mitchell|Gabriel Mann|Ally Sheedy|Patricia Clarkson|Charis Michelsen,Lisa Cholodenko,sex|photographer|nudity|exploitation|career,101,Drama|Romance,October Films|Antidote Films (I)|391 Productions,14,6.1,1998
0.338845,3752316.162340903,4641089.515847268,Dangerous Beauty,Catherine McCormack|Rufus Sewell|Jacqueline Bisset|Oliver Platt|Naomi Watts,Marshall Herskovitz,venice|inquisition|beauty|courtesan|16th century,111,Drama|Romance,Bedford Falls Productions|Regency Enterprises|Warner Bros.|Arnon Milchan Productions,37,6.6,1998
0.331874,3752316.162340903,4641089.515847268,Casper Meets Wendy,Cathy Moriarty|Shelley Duvall|Teri Garr|George Hamilton|Hilary Duff,Sean McNamara,unknown,90,Family|Comedy|Adventure,Saban Entertainment|20th Century Fox Home Entertainment|The Harvey Entertainment Company,51,5.4,1998
0.33113,3752316.162340903,4641089.515847268,Another Day in Paradise,Melanie Griffith|James Woods|Vincent Kartheiser|Natasha Gregson Wagner|James Otis,Larry Clark,robbery|murder|violence|drug|addict,101,Thriller|Crime|Drama,Chinese Bookie Pictures,13,6.3,1998
0.328442,3752316.162340903,4641089.515847268,Palmetto,Woody Harrelson|Gina Gershon|Elisabeth Shue|Michael Rapaport|ChloÃ« Sevigny,Volker SchlÃ¶ndorff,sex|scam|cigarette smoking|writer|fake kidnapping,114,Mystery|Thriller|Drama|Romance|Crime,Castle Rock Entertainment|Columbia Pictures Corporation|Rialto Films|Code Entertainment,10,6.1,1998
0.328271999999999,3752316.162340903,4641089.515847268,An American Tail: The Treasure of Manhattan Island,Thomas Dekker|Dom DeLuise|Pat Musick|Nehemiah Persoff|Erica Yohn,Larry Latham,unknown,96,Adventure|Animation,Universal Pictures,20,5.7,1998
0.315454,3752316.162340903,4641089.515847268,Dead Man on Campus,Tom Everett Scott|Mark-Paul Gosselaar|Poppy Montgomery|Lochlyn Munro|Randy Pearlstein,Alan Cohn,college|drug|fraternity house|pot|teen suicide,96,Comedy,Paramount Pictures|MTV Films,22,5.1,1998
